1	13.5639	16.3561	4.66956	35.7518	19.5469	15.449	33.6868	
2	11.1993	15.0956	4.86731	35.6796	20.4073	16.5952	33.7673	
3	13.3856	15.675	2.17643	35.6275	20.2153	15.4341	33.331	
4	14.5151	16.1112	0.506054	35.7366	19.9556	16.7574	33.4174	
5	11.619	16.5863	0.226165	35.5858	21.0834	15.5387	33.7361	
6	12.2365	15.4849	2.88887	35.6441	20.5958	15.696	33.6748	
7	13.8115	15.058	0.18144	35.481	21.2601	15.5295	33.9838	
8	11.8914	15.7554	1.56602	35.7254	20.2776	15.6975	33.78	
9	14.1798	16.2813	-1.1284	35.4571	20.5026	16.5074	33.4257	
10	11.852	15.9157	1.54397	35.8374	20.4856	15.2459	33.5213	
11	12.1142	16.0879	1.19489	35.7616	20.6166	16.3189	33.3032	
12	7.37384	16.4867	-0.357541	35.6203	19.5375	15.6546	33.7797	
13	12.297	15.1696	2.52973	35.3248	18.7036	15.5482	33.7343	
14	14.0842	15.0381	-0.636163	35.6136	20.0305	15.0943	33.8561	
15	15.0228	14.2245	3.31991	35.6749	19.4939	16.4033	33.5936	
16	13.3718	15.9261	2.24457	35.6635	20.0993	15.9221	33.8598	
17	14.5257	15.6646	1.29578	35.5945	20.9435	16.3491	33.4505	
18	15.1613	16.1574	0.848417	35.5251	19.0977	15.7489	33.1388	
19	13.2261	16.2473	0.0795713	35.7526	19.4156	16.5741	33.502	
20	13.1164	16.1939	-1.26996	35.4778	19.6553	15.3867	33.829	
21	6.94163	15.1693	0.19382	35.6466	19.9462	15.7223	33.484	
22	12.4183	16.5001	1.26411	35.6029	19.6279	16.6168	33.6627	
23	10.1419	15.8445	-0.563724	35.7488	20.1929	15.0708	33.4378	
24	10.5012	14.1855	1.00937	35.7741	21.0627	15.7221	33.8372	
25	13.8471	15.929	1.42918	35.7535	20.325	16.1668	33.811	
26	14.0476	14.2126	1.07073	35.6128	20.2308	15.8992	33.9205	
27	11.8849	15.3332	-0.458202	35.6491	18.9824	15.3325	33.7817	
28	9.8545	14.3804	0.429181	35.6487	19.4	15.5611	33.6084	
29	11.3064	15.47	0.710251	35.4737	20.0646	15.0751	33.4902	
30	14.6801	14.8872	0.932799	35.4834	19.3606	14.9581	33.8292	
31	13.1044	14.8195	1.94094	35.5328	19.1784	15.0845	33.5306	
32	14.0953	14.9999	2.74347	35.2786	20.9251	16.8702	33.5806	
33	12.9749	14.4	2.15959	35.7581	20.4399	16.2667	33.7194	
34	14.8241	15.1147	1.83701	35.2746	20.1688	16.5692	33.0718	
35	12.1202	15.036	-0.0256089	35.5143	19.0142	14.917	33.7282	
36	14.4053	17.0261	0.813562	35.481	19.7217	16.4885	33.8947	
