1	7.35864	2.6677	-2.70601	27.1907	21.4019	12.6293	27.6595	
2	7.4869	2.53697	0.877556	27.2789	21.8279	10.8032	27.3296	
3	5.98038	3.83279	1.70036	27.5234	21.6752	13.1052	27.39	
4	6.20048	-1.74159	0.619667	27.3789	21.4476	11.6603	27.1123	
5	3.58884	2.07085	-0.515703	27.3729	21.0651	12.4044	27.2501	
6	6.78305	4.26165	2.06353	27.4744	21.4118	10.4416	27.4318	
7	8.16545	2.17468	-0.0908931	27.28	21.3346	13.9343	27.3451	
8	8.72412	5.0745	-0.559525	27.389	22.0474	13.2479	27.5042	
9	5.05358	1.02738	-2.21767	27.3853	21.4046	12.1946	27.2802	
10	5.64587	2.8808	-1.34539	27.3461	20.7763	11.139	27.2357	
11	6.69808	3.87605	-3.7835	27.3386	21.6449	12.5656	27.2489	
12	7.75687	-0.528493	-2.48044	27.335	21.5724	13.6084	27.3956	
13	5.55174	3.85114	-4.12875	27.3515	21.0426	13.0029	27.2261	
14	8.26455	6.16611	-5.87176	27.2637	21.3948	12.7327	27.2928	
15	4.33014	3.86161	2.00825	27.4161	21.436	13.0309	27.3057	
16	2.81482	3.27768	-2.27225	27.3787	21.3106	13.8654	27.5081	
17	4.1814	4.31765	-0.889565	27.4162	21.2119	11.4489	27.2846	
18	7.53154	3.43996	-1.75497	27.329	21.6745	13.2088	27.2586	
19	6.72359	2.28227	-1.78079	27.3031	21.3807	13.4074	27.436	
20	5.71849	3.76829	-3.97945	27.473	21.8372	13.4276	27.1137	
21	3.96103	3.69708	-2.53002	27.3544	21.281	13.2795	27.4575	
22	3.7823	3.42084	-3.39486	27.3125	21.1333	13.3463	27.4374	
23	7.91649	-0.687062	-3.03389	27.3936	21.7856	12.4923	27.3571	
24	9.49468	2.23191	-1.32686	27.3378	21.6275	13.4844	27.5422	
25	5.62758	5.10557	-0.789985	27.4085	21.3096	13.5663	27.1041	
26	6.03213	2.81585	-4.0353	27.4246	20.9391	14.4223	27.335	
27	6.3603	2.99248	-0.446022	27.4186	21.7882	13.7896	27.3644	
28	4.42775	3.33228	-1.78878	27.3811	21.7118	12.6536	27.2433	
29	8.50441	3.78833	-2.3001	27.2066	21.6814	12.5685	27.68	
30	5.74396	2.83585	-1.6414	27.3994	21.593	13.876	27.3704	
31	9.58224	4.56324	1.24537	27.431	21.1806	13.0394	27.3188	
32	4.1976	1.62264	-0.562422	27.4783	22.0909	11.0492	27.4123	
33	3.69795	3.68289	0.562932	27.3347	21.0055	12.8281	27.1948	
34	8.51588	1.21931	-3.66807	27.21	21.5697	11.8179	27.1734	
35	6.40613	6.07214	-0.108144	27.4233	21.4299	10.6661	27.427	
36	7.02348	5.38158	1.11163	27.3919	21.5742	13.8651	27.3115	
37	7.11932	6.18998	-5.99688	27.2816	21.6901	12.4974	27.2287	
38	4.83417	4.9452	-2.04126	27.332	21.4623	12.156	27.4776	
39	7.89527	2.50787	-5.42111	27.244	21.1973	12.8677	27.2726	
40	7.69867	3.48763	-0.947656	27.4825	21.7841	12.5026	27.4116	
41	8.41336	5.86086	1.61934	27.2852	21.3435	13.3664	27.4616	
42	10.2574	4.06493	-4.78582	27.1778	21.6472	13.9564	27.497	
43	3.12525	5.19459	-2.48582	27.318	21.797	12.9066	27.2014	
44	6.45124	3.76768	-4.01706	27.1642	21.0588	12.0159	27.2105	
45	2.95348	3.83018	-1.84297	27.3603	21.1831	13.8468	27.1207	
46	4.34717	4.7821	0.952479	27.596	21.8272	12.5776	27.3233	
47	7.72263	2.68728	-3.81471	27.3022	20.993	11.8819	27.4718	
48	7.91399	4.56744	-5.90157	27.2426	21.6938	11.4826	27.2038	
