1	13.2629	15.1576	11.0698	35.6232	22.3068	19.3557	23.5046	
2	10.0515	15.6218	10.9828	35.557	21.8492	18.3359	24.0588	
3	13.0132	14.9683	9.97165	35.5816	22.6127	18.7669	23.9888	
4	13.7344	16.3697	11.2239	35.6437	23.7207	19.4519	24.2139	
5	14.5862	16.027	10.9368	35.6713	22.2983	18.0271	24.5867	
6	13.0995	16.3281	11.3275	35.5911	23.5666	18.5942	24.6042	
7	14.691	15.8726	10.4956	35.6035	22.0558	18.342	24.2436	
8	12.1903	15.6509	11.5207	35.6309	22.5424	18.1961	23.2425	
9	12.093	15.2942	11.4206	35.5465	21.7878	19.1614	24.6882	
10	10.5926	13.8758	8.92327	35.6011	22.7177	18.7624	24.1642	
11	14.0643	15.0102	11.3704	35.5727	22.0577	19.8529	24.206	
12	12.8845	16.1407	10.7993	35.5734	21.5938	19.2652	24.503	
13	11.326	15.329	12.065	35.5785	23.0169	19.5548	24.2387	
14	9.13349	15.3462	10.7156	35.586	23.4471	18.4125	23.7843	
15	15.7499	16.3572	11.6595	35.5716	23.6488	19.6087	24.5789	
16	15.764	15.5634	9.74531	35.5859	22.9149	19.3818	24.1403	
17	14.377	16.3888	10.067	35.6257	23.1009	19.1134	23.3535	
18	12.0745	14.9342	10.3266	35.5866	23.098	20.1216	24.0623	
19	13.6072	16.0506	9.42499	35.4259	22.9216	18.7313	23.9764	
20	13.2704	15.5655	8.97617	35.5555	22.3938	19.1558	23.2272	
21	12.5573	15.9874	11.1516	35.5892	21.6598	18.7785	25.1162	
22	10.6577	14.8184	11.0205	35.5245	22.6697	18.9977	23.5242	
23	9.91842	14.1599	10.7646	35.4989	21.9023	19.9208	24.0628	
24	10.1929	16.641	11.7317	35.5679	22.245	18.2073	24.297	
25	13.9211	15.3347	8.97104	35.6098	22.0048	18.677	24.191	
26	12.0373	16.6443	9.96134	35.637	22.492	19.4537	24.0849	
27	11.7105	14.8847	12.5709	35.5642	22.508	18.9298	24.3115	
28	13.3634	16.94	10.717	35.605	22.6144	17.4164	24.3513	
29	12.736	17.148	10.4755	35.6451	23.0051	19.1298	24.6986	
