1	9.55414	14.5561	13.1341	29.2598	12.2738	16.7806	31.8438	
2	9.8578	15.8282	13.3429	29.3514	8.29343	16.3385	31.748	
3	11.0782	15.0178	13.6266	29.0397	4.1947	16.4014	31.461	
4	11.748	15.3972	13.3031	29.1142	8.70719	15.7231	31.9129	
5	10.0167	14.6183	12.0843	29.2466	12.1946	16.4933	31.6442	
6	9.37722	14.0088	13.7885	29.1707	6.13287	16.444	31.9417	
7	9.75571	15.4549	12.4878	29.2457	8.14531	16.4866	31.9833	
8	7.23745	14.8031	13.5913	29.2781	8.48172	16.8823	31.9781	
9	8.51912	15.6981	13.2567	29.2719	9.93287	14.7752	31.9204	
10	7.25386	15.6635	13.673	29.1915	4.81991	16.0711	31.9786	
11	11.571	14.2999	12.9668	29.3707	10.7346	17.3222	31.7475	
12	8.70464	15.8207	12.8973	29.2969	6.50164	16.0293	31.9231	
13	9.87498	14.845	12.5311	29.2138	7.90674	16.2717	31.4879	
14	10.2768	14.8053	11.8323	29.3838	6.30687	15.7409	31.9243	
15	14.5482	14.3696	13.011	29.1541	9.8641	15.1774	31.7375	
16	13.2181	15.2887	13.3126	29.1962	4.15033	17.1693	31.8151	
17	9.30162	15.9886	13.4127	29.2261	8.47417	14.3557	32.0872	
18	11.85	15.3801	11.2519	29.1509	11.1891	16.4579	32.039	
19	6.55512	14.7548	13.6092	29.1242	10.053	14.7603	31.8156	
20	13.9085	15.1206	12.8682	29.1758	13.5482	16.1797	31.862	
21	12.3122	15.9833	13.2394	29.1529	10.941	15.4445	31.5983	
22	12.6694	16.0139	12.8058	29.1154	11.7814	17.8141	31.9726	
23	7.2609	15.9985	12.3384	29.1508	6.43408	14.5008	31.8918	
24	13.6934	14.6477	12.6898	29.0854	11.2199	16.8552	32.0515	
25	8.54402	14.8349	12.3719	29.2029	8.79683	16.2293	31.8583	
26	11.2387	15.6286	13.0598	29.1649	8.35035	15.345	32.0362	
27	11.5664	16.1009	13.0385	29.1935	11.0141	17.3311	31.6938	
28	7.84358	15.7045	12.3221	29.1681	10.7694	15.971	32.0089	
29	9.09287	15.7408	11.5434	29.1267	6.56914	15.0851	31.8711	
30	9.01774	15.9833	12.7289	29.2922	8.65508	16.4971	31.6565	
31	10.109	14.9375	12.6146	29.2869	6.76294	16.1937	31.4585	
32	14.4603	14.9156	12.2991	29.2267	2.87811	15.8643	31.6212	
33	11.5278	15.3399	14.0612	29.2077	11.9004	15.5395	31.7714	
34	12.8947	16.4609	13.1754	29.3024	10.0854	16.4888	31.9462	
35	13.7047	15.6682	12.2052	29.4812	9.23883	17.393	31.6022	
36	12.3174	15.8081	13.1279	29.1932	9.27501	15.7955	31.8727	
37	13.3551	16.0617	13.3538	29.3112	6.53103	16.7016	31.8625	
38	7.60318	16.0025	13.5731	29.1724	9.0968	15.9998	31.7823	
39	10.4814	15.8748	13.7662	29.1911	8.90071	16.9312	31.7807	
40	12.6662	14.377	12.8594	29.1471	8.53028	14.755	31.471	
41	13.9033	14.4158	12.6515	29.1915	12.2071	16.3627	31.6597	
42	9.28745	14.515	12.5942	29.1178	12.3663	15.6971	31.6827	
43	9.9993	14.5918	14.3595	29.212	6.61301	15.3088	31.8255	
44	10.3673	15.7717	13.0808	29.3886	9.22196	15.017	31.9324	
45	10.2758	15.3124	13.0369	29.1277	4.31546	16.0871	31.7386	
46	11.0712	15.1405	13.4852	29.2799	8.85923	16.0815	31.8262	
47	10.6372	15.4206	14.2483	29.2087	9.25315	15.3893	31.9248	
48	11.8434	15.494	12.2793	29.0807	6.4665	15.3924	31.85	
49	11.5366	15.247	12.1097	29.2049	9.60977	15.8213	32.0135	
50	9.16128	15.2389	12.4129	29.2555	8.47977	15.3386	32.0241	
51	11.1084	16.3826	12.1223	29.1816	13.1175	16.2253	31.8329	
52	11.7989	15.7691	12.4961	29.2919	10.9581	14.1314	31.8771	
53	8.94931	14.963	12.9909	29.4067	6.49861	16.624	32.1254	
